time,open,high,low,close,volume,signal,Date
1654779600,1.07154,1.07236,1.07124,1.0718,3061,0,2022-06-09 13:00:00
1628240400,1.18235,1.18286,1.18211,1.18273,1379,0,2021-08-06 09:00:00
1542186000,1.1296,1.1298,1.12756,1.12924,5353,0,2018-11-14 09:00:00
1528941600,1.17982,1.1804,1.17945,1.18024,1191,0,2018-06-14 02:00:00
1673287200,1.07394,1.07598,1.07393,1.07574,5435,0,2023-01-09 18:00:00
1516989600,1.24319,1.24365,1.24067,1.24207,11064,0,2018-01-26 18:00:00
1620716400,1.21389,1.21438,1.21384,1.21407,844,0,2021-05-11 07:00:00
1422414000,1.13551,1.13551,1.13299,1.13345,3198,0,2015-01-28 03:00:00
1499313600,1.1341,1.1344,1.13293,1.13313,1168,0,2017-07-06 04:00:00
1664341200,0.95585,0.95635,0.95432,0.95478,8978,0,2022-09-28 05:00:00
1576008000,1.10858,1.10934,1.10838,1.10891,984,0,2019-12-10 20:00:00
1635465600,1.16769,1.16828,1.16765,1.16806,247,0,2021-10-29 00:00:00
1467280800,1.11066,1.11191,1.10859,1.11152,8960,0,2016-06-30 10:00:00
1522742400,1.23087,1.23101,1.23027,1.23077,1396,0,2018-04-03 08:00:00
1478736000,1.09083,1.09223,1.09076,1.09196,1368,0,2016-11-10 00:00:00
1624914000,1.19236,1.19282,1.19193,1.19226,899,0,2021-06-28 21:00:00
1665158400,0.97493,0.97683,0.97408,0.97479,16822,0,2022-10-07 16:00:00
1712613600,1.08564,1.08579,1.0855,1.08558,2326,0,2024-04-08 22:00:00
1654722000,1.07185,1.07195,1.07119,1.0715,1542,0,2022-06-08 21:00:00
1521633600,1.22778,1.22857,1.22744,1.22819,4108,0,2018-03-21 12:00:00
1501624800,1.18025,1.18043,1.1798,1.17994,1119,0,2017-08-01 22:00:00
1627938000,1.18674,1.18732,1.18666,1.18731,615,0,2021-08-02 21:00:00
1550480400,1.13076,1.13148,1.1301,1.13066,2104,0,2019-02-18 09:00:00
1654866000,1.05964,1.06056,1.05852,1.05923,3860,0,2022-06-10 13:00:00
1523955600,1.23877,1.24039,1.23846,1.24008,4455,0,2018-04-17 09:00:00
1515110400,1.20661,1.2072,1.20632,1.20709,1525,0,2018-01-05 00:00:00
1537830000,1.17448,1.17508,1.17445,1.17459,829,0,2018-09-24 23:00:00
1652871600,1.05154,1.05198,1.04934,1.0507,4300,0,2022-05-18 11:00:00
1579482000,1.10901,1.10941,1.10883,1.10938,326,0,2020-01-20 01:00:00
1499421600,1.14139,1.14269,1.14121,1.14186,1691,0,2017-07-07 10:00:00
1569214800,1.10216,1.10244,1.10216,1.1022,1006,0,2019-09-23 05:00:00
1656626400,1.04798,1.04814,1.04669,1.04784,3017,0,2022-06-30 22:00:00
1634695200,1.16348,1.16348,1.16299,1.16305,431,0,2021-10-20 02:00:00
1678730400,1.07324,1.07416,1.07219,1.07389,8467,0,2023-03-13 18:00:00
1600995600,1.16683,1.16736,1.1668,1.16716,681,0,2020-09-25 01:00:00
1515405600,1.19921,1.20001,1.19826,1.199,4554,0,2018-01-08 10:00:00
1457604000,1.0967,1.09764,1.096,1.09629,6038,0,2016-03-10 10:00:00
1473098400,1.1141,1.11496,1.11406,1.11496,2489,0,2016-09-05 18:00:00
1579050000,1.11257,1.11273,1.11254,1.11267,483,0,2020-01-15 01:00:00
1582581600,1.08424,1.08561,1.08404,1.08515,2086,0,2020-02-24 22:00:00
1638950400,1.12927,1.12947,1.12867,1.12878,1202,0,2021-12-08 08:00:00
1686632400,1.07668,1.07749,1.07652,1.07734,1247,0,2023-06-13 05:00:00
1620039600,1.20349,1.20487,1.20305,1.20466,1338,0,2021-05-03 11:00:00
1542272400,1.1342,1.13456,1.13276,1.13351,4855,0,2018-11-15 09:00:00
1443639600,1.11607,1.11819,1.11576,1.11813,4862,0,2015-09-30 19:00:00
1458180000,1.12154,1.12198,1.12045,1.12098,4038,0,2016-03-17 02:00:00
1555682400,1.12459,1.1246,1.12444,1.12446,226,0,2019-04-19 14:00:00
1462971600,1.13961,1.13969,1.1387,1.13939,3285,0,2016-05-11 13:00:00
1551369600,1.13855,1.13943,1.13791,1.13825,4768,0,2019-02-28 16:00:00
1499184000,1.1342,1.13473,1.13373,1.13437,1340,0,2017-07-04 16:00:00
1651824000,1.05317,1.05331,1.05208,1.05219,2318,0,2022-05-06 08:00:00
1613458800,1.21387,1.21403,1.2132,1.21359,734,0,2021-02-16 07:00:00
1508346000,1.17638,1.17795,1.17592,1.17764,5440,0,2017-10-18 17:00:00
1715821200,1.08831,1.08889,1.08827,1.08882,681,0,2024-05-16 01:00:00
1565668800,1.12053,1.1209,1.12037,1.12084,1927,0,2019-08-13 04:00:00
1716847200,1.08565,1.0859,1.08562,1.08587,209,0,2024-05-27 22:00:00
1421438400,1.15467,1.15657,1.15309,1.15387,6007,0,2015-01-16 20:00:00
1519279200,1.22762,1.22782,1.22716,1.2272,1696,0,2018-02-22 06:00:00
1481616000,1.06328,1.06423,1.06297,1.06419,1743,0,2016-12-13 08:00:00
1422615600,1.13404,1.13445,1.13033,1.1309,7570,0,2015-01-30 11:00:00
1592848800,1.12474,1.12607,1.12459,1.12593,1884,0,2020-06-22 18:00:00
1433800800,1.12755,1.12938,1.12728,1.12858,4789,0,2015-06-08 22:00:00
1472590800,1.11343,1.1145,1.11313,1.11395,2419,0,2016-08-30 21:00:00
1458201600,1.12185,1.12338,1.12184,1.12321,3670,0,2016-03-17 08:00:00
1682650800,1.10308,1.10388,1.10293,1.10338,1432,0,2023-04-28 03:00:00
1556596800,1.11891,1.11891,1.11785,1.11853,1958,0,2019-04-30 04:00:00
1430348400,1.11107,1.11282,1.11077,1.11275,2444,0,2015-04-29 23:00:00
1662343200,0.99211,0.99253,0.99053,0.99069,1610,0,2022-09-05 02:00:00
1457521200,1.09755,1.09787,1.09664,1.09695,5122,0,2016-03-09 11:00:00
1671681600,1.06287,1.06326,1.06248,1.06279,4510,0,2022-12-22 04:00:00
1660590000,1.01843,1.01847,1.01708,1.01749,2750,0,2022-08-15 19:00:00
1703142000,1.09484,1.09549,1.09478,1.09536,1584,0,2023-12-21 07:00:00
1544522400,1.13673,1.13864,1.13656,1.13773,4373,0,2018-12-11 10:00:00
1628092800,1.18883,1.18989,1.18858,1.18916,2299,0,2021-08-04 16:00:00
1560974400,1.12143,1.12216,1.12121,1.12178,2061,-1,2019-06-19 20:00:00
1521547200,1.23157,1.23158,1.23062,1.23106,4595,-1,2018-03-20 12:00:00
1608642000,1.22295,1.22431,1.22202,1.2243,1762,0,2020-12-22 13:00:00
1447286400,1.07424,1.076,1.07417,1.07574,1590,0,2015-11-12 00:00:00
1676250000,1.0676,1.06785,1.06699,1.06762,1857,0,2023-02-13 01:00:00
1657306800,1.01775,1.01778,1.01578,1.01666,2611,0,2022-07-08 19:00:00
1677769200,1.0605,1.0609,1.0581,1.05852,7043,0,2023-03-02 15:00:00
1466006400,1.12251,1.12302,1.12086,1.12259,6651,0,2016-06-15 16:00:00
1568732400,1.10226,1.10314,1.10197,1.10261,2980,0,2019-09-17 15:00:00
1578942000,1.11365,1.1141,1.11348,1.1139,819,0,2020-01-13 19:00:00
1528430400,1.1805,1.18095,1.18009,1.18012,1670,0,2018-06-08 04:00:00
1726689600,1.11235,1.11295,1.11162,1.11226,2918,0,2024-09-18 20:00:00
1568988000,1.10424,1.10425,1.10244,1.10317,3261,-1,2019-09-20 14:00:00
1584097200,1.12067,1.1207,1.116,1.11642,3535,-1,2020-03-13 11:00:00
1657818000,0.99798,0.99988,0.99593,0.99954,7836,0,2022-07-14 17:00:00
1424174400,1.13847,1.14103,1.1376,1.14048,7059,0,2015-02-17 12:00:00
1463446800,1.13145,1.13194,1.13132,1.13137,962,0,2016-05-17 01:00:00
1493719200,1.09168,1.09191,1.09063,1.09067,1687,0,2017-05-02 10:00:00
1558922400,1.12091,1.12108,1.12062,1.12062,489,0,2019-05-27 02:00:00
1682496000,1.09801,1.09897,1.09789,1.09877,1495,0,2023-04-26 08:00:00
1446501600,1.10111,1.10168,1.10054,1.10163,2235,0,2015-11-02 22:00:00
1733767200,1.05901,1.05935,1.05673,1.05694,3640,0,2024-12-09 18:00:00
1594634400,1.13299,1.13318,1.13128,1.13174,2211,0,2020-07-13 10:00:00
1429513200,1.07855,1.07937,1.07705,1.07754,2696,0,2015-04-20 07:00:00
1440799200,1.11818,1.11873,1.11776,1.11865,4666,0,2015-08-28 22:00:00
1424448000,1.1312,1.13122,1.12873,1.12924,7306,0,2015-02-20 16:00:00
1611162000,1.20796,1.2117,1.20796,1.21045,2968,0,2021-01-20 17:00:00
1664798400,0.98101,0.9812,0.9752,0.97623,8983,0,2022-10-03 12:00:00
1691712000,1.09794,1.0982,1.09763,1.09818,882,0,2023-08-11 00:00:00
1510135200,1.1595,1.16103,1.15906,1.15988,6936,0,2017-11-08 10:00:00
1521518400,1.23454,1.23483,1.23427,1.23447,1690,0,2018-03-20 04:00:00
1669338000,1.04066,1.04089,1.04057,1.04068,1402,0,2022-11-25 01:00:00
1421431200,1.14913,1.15273,1.14884,1.15157,10385,0,2015-01-16 18:00:00
1451268000,1.09635,1.09739,1.09578,1.09679,2206,0,2015-12-28 02:00:00
1635145200,1.16632,1.16643,1.16579,1.16593,779,0,2021-10-25 07:00:00
1644904800,1.13166,1.13199,1.13156,1.13183,790,0,2022-02-15 06:00:00
1435665600,1.11414,1.11928,1.11332,1.11854,10796,0,2015-06-30 12:00:00
1685116800,1.07411,1.07497,1.07196,1.07216,4842,0,2023-05-26 16:00:00
1478228400,1.11014,1.11072,1.10923,1.10927,2102,0,2016-11-04 03:00:00
1435946400,1.11003,1.11072,1.10944,1.10953,4849,0,2015-07-03 18:00:00
1547532000,1.14845,1.14845,1.1478,1.14793,764,0,2019-01-15 06:00:00
1613689200,1.20908,1.20938,1.20851,1.20851,505,0,2021-02-18 23:00:00
1585594800,1.10163,1.10243,1.10103,1.10187,3271,0,2020-03-30 19:00:00
1643598000,1.11442,1.11571,1.11438,1.11568,1113,0,2022-01-31 03:00:00
1434654000,1.14021,1.14354,1.1339,1.13726,10242,0,2015-06-18 19:00:00
1431554400,1.13598,1.13598,1.13391,1.13421,3062,0,2015-05-13 22:00:00
1700100000,1.08533,1.08546,1.08498,1.08543,1456,0,2023-11-16 02:00:00
1448841600,1.05879,1.05925,1.05873,1.0591,745,0,2015-11-30 00:00:00
1643756400,1.12678,1.12732,1.1265,1.12695,918,1,2022-02-01 23:00:00
1607306400,1.21191,1.21303,1.21181,1.2127,1101,0,2020-12-07 02:00:00
1633374000,1.16199,1.16226,1.16149,1.16184,1847,0,2021-10-04 19:00:00
1701453600,1.08369,1.08845,1.08277,1.08763,10601,0,2023-12-01 18:00:00
1635361200,1.15993,1.16086,1.15979,1.1608,2298,0,2021-10-27 19:00:00
1520031600,1.23301,1.23304,1.23175,1.23178,2133,0,2018-03-02 23:00:00
1642644000,1.13423,1.13513,1.13422,1.13502,752,0,2022-01-20 02:00:00
1430751600,1.11334,1.11869,1.11316,1.11816,8366,0,2015-05-04 15:00:00
1490763600,1.08152,1.08258,1.08138,1.08192,916,1,2017-03-29 05:00:00
1433314800,1.11558,1.11728,1.11549,1.11619,2567,0,2015-06-03 07:00:00
1473793200,1.12403,1.12458,1.1229,1.12341,5235,0,2016-09-13 19:00:00
1509001200,1.18239,1.18258,1.18227,1.18251,1091,0,2017-10-26 07:00:00
1706198400,1.08783,1.08783,1.08521,1.08592,12300,0,2024-01-25 16:00:00
1474585200,1.12036,1.1208,1.1202,1.12066,1730,0,2016-09-22 23:00:00
1605020400,1.18086,1.18139,1.17925,1.18095,2737,0,2020-11-10 15:00:00
1648699200,1.11731,1.11842,1.11704,1.11753,2656,0,2022-03-31 04:00:00
1433804400,1.12857,1.13063,1.12829,1.12905,3357,0,2015-06-08 23:00:00
1519156800,1.23436,1.2345,1.23293,1.23393,3473,0,2018-02-20 20:00:00
1496174400,1.11737,1.1183,1.11735,1.11796,864,0,2017-05-30 20:00:00
1455757200,1.11278,1.11288,1.11181,1.11195,5075,0,2016-02-18 01:00:00
1664989200,0.98762,0.98762,0.98339,0.9854,15812,0,2022-10-05 17:00:00
1463083200,1.13855,1.13894,1.13732,1.13741,3365,0,2016-05-12 20:00:00
1579028400,1.11288,1.1132,1.11267,1.11303,845,0,2020-01-14 19:00:00
1563386400,1.12244,1.12321,1.12227,1.12301,2793,0,2019-07-17 18:00:00
1630522800,1.18492,1.18555,1.18466,1.18474,1086,0,2021-09-01 19:00:00
1688968800,1.09598,1.09614,1.09518,1.09548,1278,0,2023-07-10 06:00:00
1665064800,0.98849,0.98924,0.98571,0.98677,9987,0,2022-10-06 14:00:00
1484672400,1.07145,1.07156,1.069,1.06937,9567,0,2017-01-17 17:00:00
1622667600,1.22077,1.22146,1.22057,1.22098,1101,0,2021-06-02 21:00:00
1518217200,1.2234,1.22539,1.22317,1.22507,3123,0,2018-02-09 23:00:00
1556571600,1.11789,1.11862,1.11759,1.11823,1631,0,2019-04-29 21:00:00
1511312400,1.17328,1.17464,1.17325,1.17409,1786,0,2017-11-22 01:00:00
1476208800,1.10561,1.10719,1.10534,1.10602,6075,0,2016-10-11 18:00:00
1469786400,1.10875,1.11009,1.1085,1.10869,6382,0,2016-07-29 10:00:00
1725501600,1.1084,1.10843,1.1078,1.10791,1098,0,2024-09-05 02:00:00
1428498000,1.08684,1.08868,1.0861,1.08711,6511,0,2015-04-08 13:00:00
1696330800,1.04817,1.04925,1.04776,1.04844,3024,0,2023-10-03 11:00:00
1695218400,1.07026,1.07041,1.06964,1.07009,1759,0,2023-09-20 14:00:00
1697533200,1.05437,1.05442,1.05332,1.05362,2519,0,2023-10-17 09:00:00
1428390000,1.09388,1.09443,1.0923,1.09244,3871,0,2015-04-07 07:00:00
1486346400,1.07817,1.07838,1.07738,1.07835,1387,0,2017-02-06 02:00:00
1429664400,1.07374,1.07374,1.07327,1.07371,1069,0,2015-04-22 01:00:00
1439535600,1.11522,1.11565,1.11504,1.11556,1350,0,2015-08-14 07:00:00
1672786800,1.05507,1.05531,1.05446,1.05446,1640,0,2023-01-03 23:00:00
1505754000,1.19594,1.19661,1.19456,1.1955,6819,-1,2017-09-18 17:00:00
1574701200,1.10199,1.1024,1.10096,1.10107,1992,0,2019-11-25 17:00:00
1618005600,1.19015,1.19051,1.19015,1.19025,816,-1,2021-04-09 22:00:00
1523332800,1.23245,1.2326,1.23153,1.23158,3202,0,2018-04-10 04:00:00
1446181200,1.09853,1.0994,1.09663,1.0968,5078,0,2015-10-30 05:00:00
1609282800,1.22491,1.22521,1.22439,1.22443,511,0,2020-12-29 23:00:00
1532124000,1.17245,1.17295,1.17195,1.17255,2528,0,2018-07-20 22:00:00
1506574800,1.17379,1.17426,1.17358,1.17391,2275,0,2017-09-28 05:00:00
1620680400,1.21561,1.21587,1.21417,1.21445,1335,0,2021-05-10 21:00:00
1559757600,1.12615,1.12624,1.12395,1.12415,5413,0,2019-06-05 18:00:00
1447088400,1.07305,1.0758,1.07258,1.07453,9390,1,2015-11-09 17:00:00
1683219600,1.10232,1.10374,1.09854,1.1,8817,0,2023-05-04 17:00:00
1571436000,1.11603,1.11653,1.11589,1.11609,1104,1,2019-10-18 22:00:00
1582275600,1.07897,1.07978,1.0789,1.07954,1541,1,2020-02-21 09:00:00
1639090800,1.12936,1.12936,1.1288,1.1288,474,0,2021-12-09 23:00:00
1673301600,1.07508,1.0753,1.07298,1.07303,5402,0,2023-01-09 22:00:00
1687561200,1.08899,1.08953,1.08894,1.08935,1054,0,2023-06-23 23:00:00
1725375600,1.10353,1.10516,1.10325,1.10468,4554,0,2024-09-03 15:00:00
1651496400,1.05259,1.05283,1.05189,1.05256,2134,0,2022-05-02 13:00:00
1550858400,1.1339,1.13443,1.13343,1.13398,3277,0,2019-02-22 18:00:00
1642554000,1.13265,1.13298,1.13241,1.13279,549,0,2022-01-19 01:00:00
1587492000,1.08584,1.08723,1.08525,1.0853,3083,0,2020-04-21 18:00:00
1538611200,1.14754,1.14935,1.14684,1.14804,1384,-1,2018-10-04 00:00:00
1519956000,1.22702,1.22744,1.2261,1.22727,3222,0,2018-03-02 02:00:00
1570741200,1.10145,1.10169,1.10045,1.10061,3009,0,2019-10-10 21:00:00
1519628400,1.23114,1.23273,1.23094,1.23273,2704,0,2018-02-26 07:00:00
1611187200,1.21006,1.21092,1.20989,1.21074,235,0,2021-01-21 00:00:00
1679911200,1.07623,1.07812,1.07441,1.07507,4785,0,2023-03-27 10:00:00
1684159200,1.08772,1.08796,1.08725,1.08767,2153,0,2023-05-15 14:00:00
1596668400,1.18583,1.18644,1.18548,1.18616,504,0,2020-08-05 23:00:00
1457082000,1.09458,1.09537,1.09437,1.09501,3696,0,2016-03-04 09:00:00
1455591600,1.11726,1.11828,1.1162,1.1175,4218,0,2016-02-16 03:00:00
1429639200,1.0741,1.07671,1.07312,1.07564,9323,1,2015-04-21 18:00:00
1542610800,1.13971,1.13998,1.13953,1.13964,888,0,2018-11-19 07:00:00
1456707600,1.09165,1.09279,1.09109,1.09236,3775,0,2016-02-29 01:00:00
1451347200,1.09661,1.09742,1.0965,1.09742,1013,0,2015-12-29 00:00:00
1541534400,1.14109,1.14134,1.14053,1.14107,2479,0,2018-11-06 20:00:00
1464814800,1.11805,1.11852,1.11765,1.11825,2901,0,2016-06-01 21:00:00
1555038000,1.12596,1.12911,1.12566,1.12829,2934,0,2019-04-12 03:00:00
1599231600,1.18428,1.18536,1.18011,1.18105,3487,0,2020-09-04 15:00:00
1622203200,1.21966,1.21972,1.2182,1.21852,1718,0,2021-05-28 12:00:00
1429203600,1.073,1.073,1.06838,1.06995,12722,0,2015-04-16 17:00:00
1574766000,1.1017,1.1019,1.10104,1.10133,1936,0,2019-11-26 11:00:00
1649098800,1.09922,1.09923,1.09735,1.09739,2203,0,2022-04-04 19:00:00
1488772800,1.06064,1.06118,1.0605,1.06064,727,0,2017-03-06 04:00:00
1454634000,1.11994,1.12044,1.11964,1.11986,2639,0,2016-02-05 01:00:00
1498021200,1.11339,1.11354,1.1133,1.11337,395,0,2017-06-21 05:00:00
1468497600,1.1107,1.11163,1.11034,1.11114,5447,0,2016-07-14 12:00:00
1425337200,1.11807,1.11849,1.11788,1.11835,1315,0,2015-03-02 23:00:00
1476219600,1.10516,1.10604,1.10493,1.10495,3854,0,2016-10-11 21:00:00
1615881600,1.19343,1.19345,1.19267,1.19288,940,-1,2021-03-16 08:00:00
1459274400,1.11877,1.1202,1.11783,1.12015,5618,0,2016-03-29 18:00:00
1626458400,1.18081,1.18112,1.18023,1.18084,2332,0,2021-07-16 18:00:00
1496923200,1.12483,1.12532,1.12294,1.12322,1775,0,2017-06-08 12:00:00
1478725200,1.09308,1.09368,1.09192,1.09314,5014,0,2016-11-09 21:00:00
1702018800,1.07822,1.07883,1.07814,1.0783,2736,0,2023-12-08 07:00:00
1699621200,1.06861,1.06881,1.06732,1.06761,3129,0,2023-11-10 13:00:00
1524542400,1.22058,1.22077,1.21837,1.22038,5349,0,2018-04-24 04:00:00
1617976800,1.18829,1.18995,1.1881,1.18944,1853,0,2021-04-09 14:00:00
1495699200,1.12401,1.1244,1.12336,1.12429,892,0,2017-05-25 08:00:00
1513353600,1.17986,1.17993,1.17706,1.17766,7858,0,2017-12-15 16:00:00
1498597200,1.13315,1.13471,1.13306,1.13455,1722,0,2017-06-27 21:00:00
1733464800,1.05749,1.05762,1.05715,1.05742,1100,0,2024-12-06 06:00:00
1703221200,1.09991,1.1004,1.09949,1.09969,1782,0,2023-12-22 05:00:00
1538398800,1.1615,1.1618,1.1604,1.16077,3285,0,2018-10-01 13:00:00
1643652000,1.12102,1.12129,1.11979,1.12092,3860,0,2022-01-31 18:00:00
1585137600,1.08428,1.08471,1.08043,1.08051,6394,0,2020-03-25 12:00:00
1671040800,1.06462,1.06601,1.06409,1.06532,7704,0,2022-12-14 18:00:00
1663268400,0.99897,1.00057,0.99869,1.00049,4765,0,2022-09-15 19:00:00
1728360000,1.09808,1.0984,1.09796,1.09827,2025,0,2024-10-08 04:00:00
1683147600,1.10458,1.10904,1.10365,1.10591,12438,0,2023-05-03 21:00:00
1534730400,1.14369,1.14391,1.14345,1.1437,665,0,2018-08-20 02:00:00
1456876800,1.08665,1.08686,1.08612,1.08662,1362,0,2016-03-02 00:00:00
1666008000,0.97377,0.97568,0.97354,0.97521,7598,0,2022-10-17 12:00:00
1715252400,1.07337,1.07343,1.07251,1.07271,2102,0,2024-05-09 11:00:00
1559077200,1.11701,1.11713,1.11626,1.11639,1291,-1,2019-05-28 21:00:00
1484254800,1.06409,1.06421,1.06208,1.0626,4546,0,2017-01-12 21:00:00
1712678400,1.08796,1.08842,1.08752,1.08777,5698,0,2024-04-09 16:00:00
1584349200,1.1139,1.11805,1.11278,1.11753,6893,0,2020-03-16 09:00:00
1721113200,1.08922,1.08936,1.08909,1.08915,632,0,2024-07-16 07:00:00
1656331200,1.05832,1.05875,1.05671,1.05678,4285,-1,2022-06-27 12:00:00
1446058800,1.10699,1.10825,1.1059,1.1062,5057,0,2015-10-28 19:00:00
1603800000,1.1808,1.18154,1.18038,1.18138,1856,-1,2020-10-27 12:00:00
1704726000,1.09439,1.09553,1.09417,1.09498,6000,0,2024-01-08 15:00:00
1631160000,1.18135,1.18201,1.18129,1.18201,817,0,2021-09-09 04:00:00
1616025600,1.19793,1.19866,1.19755,1.19777,639,0,2021-03-18 00:00:00
1713466800,1.0659,1.06608,1.06507,1.06524,2835,0,2024-04-18 19:00:00
1504684800,1.19132,1.19287,1.19087,1.19249,4165,0,2017-09-06 08:00:00
1461168000,1.13651,1.1367,1.13341,1.1338,7339,0,2016-04-20 16:00:00
1453993200,1.09038,1.09328,1.08908,1.0918,8017,0,2016-01-28 15:00:00
1599746400,1.18368,1.18495,1.18304,1.18456,2304,0,2020-09-10 14:00:00
1578070800,1.11649,1.11665,1.11534,1.11627,3054,0,2020-01-03 17:00:00
1631545200,1.17732,1.17857,1.17707,1.17819,2789,0,2021-09-13 15:00:00
1435212000,1.12148,1.12192,1.12089,1.12139,2509,0,2015-06-25 06:00:00
1601982000,1.1776,1.17784,1.17649,1.17769,2278,0,2020-10-06 11:00:00
1424444400,1.13128,1.13158,1.1278,1.1312,11183,0,2015-02-20 15:00:00
1538647200,1.14758,1.14963,1.14743,1.14927,5765,0,2018-10-04 10:00:00
1577188800,1.10742,1.10763,1.10699,1.10714,879,1,2019-12-24 12:00:00
1687266000,1.09239,1.09334,1.09238,1.09274,2393,0,2023-06-20 13:00:00
1685433600,1.07072,1.07076,1.06803,1.06852,2447,1,2023-05-30 08:00:00
1726142400,1.10147,1.10191,1.10119,1.10136,2747,0,2024-09-12 12:00:00
1474268400,1.11666,1.11691,1.11636,1.11666,1378,1,2016-09-19 07:00:00
1661331600,0.99419,0.99502,0.99339,0.99484,3261,0,2022-08-24 09:00:00
1730235600,1.08128,1.08143,1.08098,1.0813,3281,0,2024-10-29 21:00:00
1696572000,1.05438,1.05455,1.05393,1.05415,999,0,2023-10-06 06:00:00
1729515600,1.08454,1.08485,1.08436,1.08464,2570,0,2024-10-21 13:00:00
1692349200,1.08826,1.08864,1.08701,1.0871,3381,0,2023-08-18 09:00:00
1539360000,1.15569,1.15618,1.15404,1.15437,5154,0,2018-10-12 16:00:00
1612814400,1.20463,1.20502,1.20431,1.20492,765,-1,2021-02-08 20:00:00
1575273600,1.10184,1.10184,1.10153,1.10159,503,-1,2019-12-02 08:00:00
1434326400,1.121,1.1231,1.12092,1.12133,1088,0,2015-06-15 00:00:00
1639767600,1.1276,1.1276,1.12659,1.12673,1693,-1,2021-12-17 19:00:00
1648443600,1.09534,1.09613,1.09502,1.09547,2884,0,2022-03-28 05:00:00
1509382800,1.16165,1.16331,1.1612,1.16266,6499,0,2017-10-30 17:00:00
1559332800,1.11609,1.11684,1.11564,1.1166,2376,0,2019-05-31 20:00:00
1426467600,1.04986,1.05023,1.04787,1.0483,2644,0,2015-03-16 01:00:00
1580403600,1.10254,1.10355,1.10223,1.10347,2461,0,2020-01-30 17:00:00
1664920800,0.99969,0.99988,0.99764,0.99897,9141,0,2022-10-04 22:00:00
1728313200,1.09758,1.09827,1.09706,1.09762,4312,0,2024-10-07 15:00:00
1576141200,1.11353,1.1141,1.11351,1.11366,1148,0,2019-12-12 09:00:00
1421640000,1.15695,1.15732,1.15552,1.15554,2611,0,2015-01-19 04:00:00
1686762000,1.08439,1.08555,1.08406,1.08549,3037,0,2023-06-14 17:00:00
1733119200,1.05225,1.05282,1.0518,1.05223,2266,0,2024-12-02 06:00:00
1493326800,1.08803,1.08844,1.08766,1.08804,1079,0,2017-04-27 21:00:00
1509552000,1.16141,1.16426,1.16095,1.16313,11206,-1,2017-11-01 16:00:00
1641927600,1.13611,1.13624,1.1352,1.13534,1431,0,2022-01-11 19:00:00
1678712400,1.06731,1.06759,1.06566,1.0663,9711,0,2023-03-13 13:00:00
1624316400,1.19176,1.19196,1.19109,1.19109,623,0,2021-06-21 23:00:00
1485162000,1.07412,1.07532,1.07391,1.07417,6158,0,2017-01-23 09:00:00
1706047200,1.08443,1.08491,1.08428,1.08488,2183,0,2024-01-23 22:00:00
1491800400,1.05778,1.05783,1.05695,1.05751,724,0,2017-04-10 05:00:00
1573632000,1.10141,1.10159,1.10108,1.10126,538,0,2019-11-13 08:00:00
1685350800,1.07354,1.07427,1.0735,1.07355,1280,0,2023-05-29 09:00:00
1527476400,1.16879,1.17045,1.16832,1.16968,4274,0,2018-05-28 03:00:00
1442995200,1.11348,1.11355,1.11233,1.11235,1867,0,2015-09-23 08:00:00
1567612800,1.10157,1.10186,1.10094,1.10107,2870,0,2019-09-04 16:00:00
1443016800,1.116,1.1175,1.11512,1.11615,4846,0,2015-09-23 14:00:00
1625644800,1.18229,1.18338,1.18214,1.18299,1174,0,2021-07-07 08:00:00
1730347200,1.08437,1.08501,1.08433,1.0848,1641,0,2024-10-31 04:00:00
1600110000,1.18724,1.18742,1.18638,1.18659,1095,0,2020-09-14 19:00:00
1624406400,1.19327,1.19391,1.19322,1.19384,158,0,2021-06-23 00:00:00
1666972800,0.99685,0.9989,0.99648,0.99681,13419,0,2022-10-28 16:00:00
1421683200,1.16098,1.16254,1.15995,1.16207,5368,0,2015-01-19 16:00:00
1661374800,0.99628,0.99669,0.99583,0.99623,1719,0,2022-08-24 21:00:00
1522173600,1.23926,1.24126,1.23886,1.24075,5231,0,2018-03-27 18:00:00
1614736800,1.2084,1.20892,1.2083,1.20857,718,0,2021-03-03 02:00:00
1693321200,1.08033,1.08056,1.07853,1.07914,3882,0,2023-08-29 15:00:00
1544796000,1.12835,1.12915,1.12834,1.1288,2354,0,2018-12-14 14:00:00
1586325600,1.0864,1.08667,1.0858,1.0859,1216,0,2020-04-08 06:00:00
1686016800,1.07124,1.07132,1.07067,1.07106,650,0,2023-06-06 02:00:00
1598403600,1.18327,1.18361,1.18316,1.18325,296,0,2020-08-26 01:00:00
1579705200,1.10825,1.10905,1.10815,1.10889,1655,0,2020-01-22 15:00:00
1700028000,1.08811,1.08829,1.08767,1.08769,938,0,2023-11-15 06:00:00
1706194800,1.08873,1.09008,1.08659,1.08783,12062,0,2024-01-25 15:00:00
1568181600,1.10464,1.10503,1.10442,1.10486,778,0,2019-09-11 06:00:00
1535965200,1.1612,1.16148,1.15988,1.15994,1983,0,2018-09-03 09:00:00
1617076800,1.17697,1.1773,1.17641,1.17718,640,0,2021-03-30 04:00:00
1603224000,1.18259,1.18352,1.18259,1.1831,916,0,2020-10-20 20:00:00
1591153200,1.11842,1.12001,1.11788,1.11919,2158,0,2020-06-03 03:00:00
1634558400,1.158,1.15847,1.15768,1.15818,1961,0,2021-10-18 12:00:00
